,taxon_id,treatment_1,treatment_2,log2_median_ratio,median_diff,mean_diff,wilcox_p_value,otu_id,kingdom,phylum,class,order,family,genus,species
1,gy,recovering M,recovering G,-2.62296428466871,1.32493414184151,1.16267471441307,0.0393600207841694,NA,NA,NA,NA,NA,NA,NA,NA
2,li,recovering M,recovering G,-2.62296428466871,1.32493414184151,1.16267471441307,0.0393600207841694,OTU_501,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,pantoea,pantoea agglomerans
3,ck,recovering M,recovering G,1.32175771761729,-13.0883421231993,-14.1410273508764,0.0492000259802117,NA,NA,NA,NA,NA,NA,NA,NA
4,eq,recovering M,recovering G,2.22800990121364,-13.6905521552283,-14.4981823841072,0.0492000259802117,NA,NA,NA,NA,NA,NA,NA,NA
5,ei,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,NA,NA,NA,NA,NA,NA,NA,NA
6,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_89,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
7,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_323,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
8,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_71,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
9,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_104,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
10,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_335,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
11,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_370,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
12,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_429,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
13,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_213,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
14,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_600,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
15,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_5,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
16,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_415,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
17,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_390,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
18,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_378,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
19,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_430,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
20,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_615,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
21,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_279,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
22,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_136,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
23,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_417,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
24,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_183,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
25,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_597,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
26,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_515,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
27,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_400,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
28,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_349,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
29,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_245,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
30,hp,recovering M,recovering G,2.73221047170289,26.1767602908036,26.6385872066909,0.0492000259802117,OTU_566,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
