,taxon_id,treatment_1,treatment_2,log2_median_ratio,median_diff,mean_diff,wilcox_p_value,otu_id,kingdom,phylum,class,order,family,genus,species
1,am,recovering C,recovering G,-13.371929407138,-55.9239854339586,-55.876307117855,0.0220837037725083,NA,NA,NA,NA,NA,NA,NA,NA
2,hf,recovering M,recovering G,-2.954250012339,1.32762067696625,1.16621369617119,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
3,lt,recovering M,recovering G,-2.954250012339,1.32762067696625,1.16621369617119,0.0195598519127931,OTU_501,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,pantoea,pantoea agglomerans
4,ey,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,NA,NA,NA,NA,NA,NA,NA,NA
5,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_445,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
6,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_312,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
7,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_54,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
8,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_217,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
9,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_293,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
10,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_434,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
11,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_208,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
12,in,recovering C,recovering M,-1.57020521449837,4.9912185724556,4.79993985567641,0.0300920798658355,OTU_72,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.
13,be,recovering C,recovering M,0,-61.1603744594873,-53.655827742522,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
14,ed,recovering C,recovering M,0,2.01597328593838,2.2802585636953,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
15,em,recovering C,recovering M,0,-41.2536031795639,-42.0509712556666,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
16,em,recovering C,recovering G,0,-15.2943063340183,-15.3239095050226,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
17,en,recovering C,recovering M,0,-2.6271792501715,-2.80696276150884,0.0195598519127931,NA,NA,NA,NA,NA,NA,NA,NA
