,taxon_id,treatment_1,treatment_2,log2_median_ratio,median_diff,mean_diff,wilcox_p_value,otu_id,kingdom,phylum,class,order,family,genus,species
1,lc,recovering C,recovering M,-Inf,-2.5,-2.85714285714286,0.0404836170292936,OTU_19,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus salivarius
2,em,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,NA,NA,NA,NA,NA,NA,NA,NA
3,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_89,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
4,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_323,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
5,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_71,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
6,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_104,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
7,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_335,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
8,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_370,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
9,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_429,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
10,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_213,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
11,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_600,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
12,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_5,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
13,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_415,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
14,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_390,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
15,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_378,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
16,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_430,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
17,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_615,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
18,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_279,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
19,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_136,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
20,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_417,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
21,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_183,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
22,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_597,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
23,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_515,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
24,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_400,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
25,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_349,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
26,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_245,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
27,hx,recovering C,recovering M,-3.61541600000686,-17829.5,-23765.5,0.0404836170292936,OTU_566,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
28,ed,recovering C,recovering M,1.58496250072116,2,10.4,0.0404836170292936,NA,NA,NA,NA,NA,NA,NA,NA
29,hc,recovering C,recovering M,1.58496250072116,2,10.4,0.0404836170292936,NA,NA,NA,NA,NA,NA,NA,NA
30,ln,recovering C,recovering M,1.58496250072116,2,10.4,0.0404836170292936,OTU_22,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.
31,em,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,NA,NA,NA,NA,NA,NA,NA,NA
32,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_89,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
33,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_323,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
34,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_71,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
35,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_104,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
36,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_335,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
37,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_370,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
38,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_429,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
39,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_213,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
40,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_600,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
41,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_5,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
42,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_415,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
43,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_390,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
44,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_378,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
45,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_430,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
46,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_615,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
47,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_279,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
48,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_136,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
49,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_417,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
50,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_183,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
51,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_597,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
52,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_515,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
53,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_400,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
54,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_349,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
55,hx,recovering M,recovering G,2.20174533649192,15193.5,20998.5,0.0404836170292936,OTU_245,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus
